"date","store","county","vendor","description","bottle_qty","total"
"2014-11-12 00:00:00",2521,"Polk","Brown-Forman Corporation","El Jimador Blanco Tequila",4,"66.92"
"2014-11-12 00:00:00",2521,"Polk","Luxco-St Louis","El Mayor Blanco",6,"99.00"
"2014-11-12 00:00:00",2521,"Polk","The Patron Spirits Company","Patron Tequila Silver",12,"486.00"
"2014-11-12 00:00:00",2521,"Polk","Luxco-St Louis","El Mayor Reposado",6,"121.50"
"2014-11-12 00:00:00",2521,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila Mini",2,"34.50"
"2014-11-12 00:00:00",2523,"Appanoose","Proximo","Jose Cuervo Especial Reposado Tequila",8,"36.00"
"2014-11-12 00:00:00",2523,"Appanoose","Sazerac North America","Monte Alban Mezcal",1,"19.89"
"2014-11-12 00:00:00",2524,"Dubuque","Proximo","1800 Silver Tequila",2,"46.38"
"2014-11-12 00:00:00",2524,"Dubuque","The Patron Spirits Company","Patron Silver Tequila",2,"25.50"
"2014-11-12 00:00:00",2524,"Dubuque","The Patron Spirits Company","Patron Tequila Silver Mini",1,"30.45"
"2014-11-12 00:00:00",2524,"Dubuque","The Patron Spirits Company","Patron Silver Tequila",2,"42.00"
"2014-11-12 00:00:00",2524,"Dubuque","The Patron Spirits Company","Patron Tequila Silver",12,"486.00"
"2014-11-12 00:00:00",2524,"Dubuque","Santa Fe Tequila Company","Silvercoin",2,"60.64"
"2014-11-12 00:00:00",2524,"Dubuque","Campari(skyy)","Cabo Wabo Reposado",2,"49.48"
"2014-11-12 00:00:00",2524,"Dubuque","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-12 00:00:00",2524,"Dubuque","Proximo","1800 Reposado Tequila",3,"69.57"
"2014-11-12 00:00:00",2524,"Dubuque","Jim Beam Brands","Tres Generaciones Anejo",2,"63.00"
"2014-11-12 00:00:00",2535,"Polk","E AND J GALLO WINERY","Familia Camarena Silver",3,"45.00"
"2014-11-12 00:00:00",2535,"Polk","E AND J GALLO WINERY","Familia Camarena Reposado",3,"45.00"
"2014-11-12 00:00:00",2536,"Polk","The Patron Spirits Company","Patron Tequila Silver",2,"81.00"
"2014-11-12 00:00:00",2536,"Polk","Luxco-St Louis","El Mayor Anejo Tequila",2,"48.00"
"2014-11-12 00:00:00",2536,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",12,"188.88"
"2014-11-12 00:00:00",2536,"Polk","Brown-Forman Corporation","El Jimador Anejo Tequila",2,"38.68"
"2014-11-12 00:00:00",2536,"Polk","Pernod Ricard USA/Austin Nichols","Olmeca Altos Reposado",6,"103.44"
"2014-11-12 00:00:00",2543,"Wapello","Proximo","Jose Cuervo Especial Silver",12,"225.00"
"2014-11-12 00:00:00",2543,"Wapello","The Patron Spirits Company","Patron Silver Tequila",4,"51.00"
"2014-11-12 00:00:00",2543,"Wapello","The Patron Spirits Company","Patron Tequila Silver",6,"243.00"
"2014-11-12 00:00:00",2543,"Wapello","Proximo","Jose Cuervo Especial Reposado Flask",6,"49.50"
"2014-11-12 00:00:00",2543,"Wapello","Jim Beam Brands","Hornitos Gold",2,"47.22"
"2014-11-12 00:00:00",2545,"Johnson","Luxco-St Louis","Juarez Tequila Gold",3,"29.25"
"2014-11-12 00:00:00",2544,"Marshall","Proximo","1800 Reposado",3,"69.57"
"2014-11-12 00:00:00",2545,"Johnson","Jim Beam Brands","Sauza 901 Silver",6,"141.66"
"2014-11-12 00:00:00",2545,"Johnson","The Patron Spirits Company","Patron Tequila Silver Mini",1,"30.45"
"2014-11-12 00:00:00",2545,"Johnson","The Patron Spirits Company","Patron Reposado Tequila",1,"42.00"
"2014-11-12 00:00:00",2548,"Polk","Brown-Forman Corporation","El Jimador Anejo Tequila",4,"77.36"
"2014-11-12 00:00:00",2551,"Lucas","Proximo","Jose Cuervo Especial Silver",12,"188.88"
"2014-11-12 00:00:00",2551,"Lucas","Proximo","Jose Cuervo Especial Reposado Tequila",1,"18.75"
"2014-11-12 00:00:00",2551,"Lucas","Luxco-St Louis","Juarez Tequila Gold",12,"124.56"
"2014-11-12 00:00:00",2559,"Monroe","Proximo","Jose Cuervo Especial Reposado Tequila",12,"188.88"
"2014-11-12 00:00:00",2566,"Marion","Proximo","Jose Cuervo Especial Reposado Flask",6,"49.50"
"2014-11-12 00:00:00",2572,"Black Hawk","Luxco-St Louis","El Mayor Blanco",4,"66.00"
"2014-11-12 00:00:00",2572,"Black Hawk","The Patron Spirits Company","Patron Tequila Silver Mini",1,"30.45"
"2014-11-12 00:00:00",2572,"Black Hawk","Jim Beam Brands","Hornitos Lime Shot",2,"39.36"
"2014-11-12 00:00:00",2572,"Black Hawk","Luxco-St Louis","El Mayor Reposado",2,"40.50"
"2014-11-12 00:00:00",2572,"Black Hawk","Proximo","Jose Cuervo Especial Reposado Tequila Mini",2,"34.50"
"2014-11-12 00:00:00",2572,"Black Hawk","Diageo Americas","Don Julio 70th Anniversary",2,"97.26"
"2014-11-12 00:00:00",2572,"Black Hawk","Proximo","1800 Reposado Tequila",2,"46.38"
"2014-11-12 00:00:00",2572,"Black Hawk","Jim Beam Brands","Sauza Gold",2,"26.80"
"2014-11-12 00:00:00",2572,"Black Hawk","Jim Beam Brands","Sauza Blue Reposado",1,"15.75"
"2014-11-12 00:00:00",2576,"Buena Vista","Brown-Forman Corporation","Herradura Gold Reposado 6pak",2,"70.74"
"2014-11-12 00:00:00",2576,"Buena Vista","Luxco-Cleveland","La Prima Tequila/white",3,"29.67"
"2014-11-12 00:00:00",2576,"Buena Vista","The Patron Spirits Company","Patron Tequila Silver",2,"81.00"
"2014-11-12 00:00:00",2576,"Buena Vista","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-12 00:00:00",2576,"Buena Vista","Proximo","1800 Reposado Tequila",1,"23.19"
"2014-11-12 00:00:00",2576,"Buena Vista","Luxco-St Louis","Juarez Tequila Gold",2,"20.76"
"2014-11-12 00:00:00",2576,"Buena Vista","Jim Beam Brands","Hornitos Gold",2,"39.36"
"2014-11-12 00:00:00",2585,"Kossuth","The Patron Spirits Company","Patron Silver Tequila",1,"21.00"
"2014-11-12 00:00:00",2585,"Kossuth","Jim Beam Brands","Hornitos Plata",1,"19.68"
"2014-11-12 00:00:00",2585,"Kossuth","Sazerac Co. Inc.","Tortilla White Tequila",12,"111.60"
"2014-11-12 00:00:00",2585,"Kossuth","Proximo","1800 Reposado Tequila",2,"46.38"
"2014-11-12 00:00:00",2585,"Kossuth","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",2,"20.54"
"2014-11-12 00:00:00",2585,"Kossuth","Jim Beam Brands","Hornitos Gold",2,"39.36"
"2014-11-12 00:00:00",2622,"Johnson","Jim Beam Brands","Sauza Blanco Silver",3,"40.20"
"2014-11-12 00:00:00",2594,"Woodbury","Proximo","Jose Cuervo Especial Silver",5,"78.70"
"2014-11-12 00:00:00",2594,"Woodbury","Proximo","Jose Cuervo Especial Silver",1,"18.75"
"2014-11-12 00:00:00",2594,"Woodbury","Jim Beam Brands","Hornitos Gold",2,"39.36"
"2014-11-12 00:00:00",2596,"Wapello","Luxco-St Louis","Juarez Tequila Gold",12,"124.56"
"2014-11-12 00:00:00",2599,"Johnson","Brown-Forman Corporation","Herradura Gold Reposado 6pak",6,"212.22"
"2014-11-12 00:00:00",2599,"Johnson","Brown-Forman Corporation","El Jimador Blanco Tequila",12,"200.76"
"2014-11-12 00:00:00",2599,"Johnson","Sazerac Co. Inc.","Tortilla White Tequila",12,"119.52"
"2014-11-12 00:00:00",2599,"Johnson","Luxco-St Louis","Juarez Tequila Gold",60,"622.80"
"2014-11-12 00:00:00",2600,"Mahaska","Diageo Americas","Peligroso Silver",3,"67.50"
"2014-11-12 00:00:00",2601,"Jefferson","E AND J GALLO WINERY","Familia Camarena Silver",12,"180.00"
"2014-11-12 00:00:00",2601,"Jefferson","The Patron Spirits Company","Patron Silver Tequila",2,"42.00"
"2014-11-12 00:00:00",2601,"Jefferson","Proximo","Jose Cuervo Especial Reposado Flask",6,"49.50"
"2014-11-12 00:00:00",2603,"Scott","Luxco-St Louis","Juarez Tequila Silver",12,"124.56"
"2014-11-12 00:00:00",2603,"Scott","Jim Beam Brands","Sauza Blanco Silver",2,"26.80"
"2014-11-12 00:00:00",2603,"Scott","Diageo Americas","Don Julio Anejo Tequila",1,"48.74"
"2014-11-12 00:00:00",2603,"Scott","Proximo","Jose Cuervo Especial Reposado Tequila",6,"182.28"
"2014-11-12 00:00:00",2603,"Scott","Proximo","1800 Reposado Tequila",2,"46.38"
"2014-11-12 00:00:00",2611,"Wapello","The Patron Spirits Company","Patron Tequila Silver",12,"486.00"
"2014-11-12 00:00:00",2611,"Wapello","Campari(skyy)","Cabo Wabo Reposado",2,"49.48"
"2014-11-12 00:00:00",2611,"Wapello","Proximo","Jose Cuervo Especial Reposado Tequila",8,"36.00"
"2014-11-12 00:00:00",2611,"Wapello","Proximo","Jose Cuervo Especial Reposado Flask",6,"49.50"
"2014-11-12 00:00:00",2614,"Scott","Heaven Hill Distilleries Inc.","Lunazul Blanco",2,"28.26"
"2014-11-12 00:00:00",2614,"Scott","WILLIAM GRANT AND SONS INC.","Milagro Silver Tequila",1,"23.54"
"2014-11-12 00:00:00",2614,"Scott","Bacardi U.S.A. Inc.","Cazadores Reposado",1,"22.50"
"2014-11-12 00:00:00",2614,"Scott","Proximo","Jose Cuervo Especial Reposado Tequila",12,"188.88"
"2014-11-12 00:00:00",2614,"Scott","Heaven Hill Distilleries Inc.","Lunazul Reposado",1,"14.13"
"2014-11-12 00:00:00",2614,"Scott","Jim Beam Brands","Sauza Cien Anos Reposado",2,"30.00"
"2014-11-12 00:00:00",2614,"Scott","Sazerac Co. Inc.","Tortilla Gold Tequila",12,"111.60"
"2014-11-12 00:00:00",2620,"Polk","Luxco-St Louis","El Mayor Blanco",6,"99.00"
"2014-11-12 00:00:00",2620,"Polk","Luxco-St Louis","El Mayor Reposado",6,"121.50"
"2014-11-12 00:00:00",2620,"Polk","Brown-Forman Corporation","El Jimador Anejo Tequila",2,"38.68"
"2014-11-12 00:00:00",2621,"Woodbury","Proximo","Jose Cuervo Especial Silver",4,"33.00"
"2014-11-12 00:00:00",2621,"Woodbury","Proximo","Jose Cuervo Especial Reposado Tequila",4,"18.00"
"2014-11-12 00:00:00",2621,"Woodbury","Proximo","Jose Cuervo Especial Reposado Square",12,"99.00"
"2014-11-12 00:00:00",2621,"Woodbury","Brown-Forman Corporation","El Jimador Reposado Tequila",6,"100.38"
"2014-11-12 00:00:00",2621,"Woodbury","Luxco-St Louis","Juarez Tequila Gold",12,"124.56"
"2014-11-12 00:00:00",2622,"Johnson","Proximo","Jose Cuervo Especial Reposado Tequila",6,"182.28"
"2014-11-12 00:00:00",2622,"Johnson","Luxco-St Louis","Juarez Tequila Gold",6,"58.50"
"2014-11-12 00:00:00",2623,"Woodbury","The Patron Spirits Company","Patron Silver Tequila",2,"25.50"
"2014-11-12 00:00:00",2623,"Woodbury","The Patron Spirits Company","Patron Silver Tequila",2,"42.00"
"2014-11-12 00:00:00",2623,"Woodbury","Bacardi U.S.A. Inc.","Cazadores Reposado",2,"45.00"
"2014-11-12 00:00:00",2623,"Woodbury","Jim Beam Brands","Hornitos Gold",3,"59.04"
"2014-11-12 00:00:00",2624,"Dubuque","Wilson Daniels Ltd.","Corralejo Silver",3,"62.19"
"2014-11-12 00:00:00",2624,"Dubuque","Campari(skyy)","Cabo Wabo Reposado",2,"49.48"
"2014-11-12 00:00:00",2624,"Dubuque","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-12 00:00:00",2624,"Dubuque","Proximo","Jose Cuervo Especial Reposado Square",3,"24.75"
"2014-11-12 00:00:00",2625,"Scott","Pernod Ricard USA/Austin Nichols","Avion Silver",6,"224.94"
"2014-11-12 00:00:00",2625,"Scott","Campari(skyy)","Cabo Wabo Blanco",6,"135.06"
"2014-11-12 00:00:00",2625,"Scott","Diageo Americas","Don Julio Blanco Tequila",2,"79.48"
"2014-11-12 00:00:00",2625,"Scott","Luxco-St Louis","Juarez Tequila Silver",12,"124.56"
"2014-11-12 00:00:00",2625,"Scott","Sazerac North America","Montezuma White Tequila",12,"126.36"
"2014-11-12 00:00:00",2625,"Scott","The Patron Spirits Company","Patron Tequila Silver",24,"972.00"
"2014-11-12 00:00:00",2625,"Scott","Jim Beam Brands","Hornitos Plata",12,"236.16"
"2014-11-12 00:00:00",2625,"Scott","Jim Beam Brands","Sauza Blanco Silver",3,"40.20"
"2014-11-12 00:00:00",2625,"Scott","Campari(skyy)","Cabo Wabo Reposado",6,"148.44"
"2014-11-12 00:00:00",2625,"Scott","Diageo Americas","Don Julio Reposado",2,"86.98"
"2014-11-12 00:00:00",2625,"Scott","Diageo Americas","Don Julio Anejo Tequila",12,"584.88"
"2014-11-12 00:00:00",2625,"Scott","Proximo","1800 Reposado Tequila",12,"278.28"
"2014-11-12 00:00:00",2625,"Scott","Luxco-St Louis","Juarez Tequila Gold",84,"871.92"
"2014-11-12 00:00:00",2625,"Scott","Jim Beam Brands","Sauza Conmemorativo",12,"255.12"
"2014-11-12 00:00:00",2625,"Scott","Jim Beam Brands","Hornitos Gold",2,"39.36"
"2014-11-12 00:00:00",2636,"Polk","E AND J GALLO WINERY","Familia Camarena Silver",3,"45.00"
"2014-11-12 00:00:00",2636,"Polk","Jim Beam Brands","Sauza Gold",12,"160.80"
"2014-11-12 00:00:00",2637,"Scott","Luxco-St Louis","Juarez Tequila Silver",12,"117.00"
"2014-11-12 00:00:00",2637,"Scott","Monsieur Henri Wines Ltd.","Margaritaville Silver Tequila",12,"123.24"
"2014-11-12 00:00:00",2637,"Scott","Proximo","Jose Cuervo Especial Reposado Tequila",48,"216.00"
"2014-11-12 00:00:00",2637,"Scott","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",12,"123.24"
"2014-11-12 00:00:00",2642,"Marion","Sazerac Co. Inc.","Tortilla White Tequila",12,"111.60"
"2014-11-12 00:00:00",2642,"Marion","Proximo","Jose Cuervo Especial Reposado Tequila",6,"182.28"
"2014-11-12 00:00:00",2642,"Marion","Luxco-St Louis","Juarez Tequila Gold",24,"249.12"
"2014-11-12 00:00:00",2642,"Marion","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",12,"123.24"
"2014-11-12 00:00:00",2649,"Dubuque","Proximo","Jose Cuervo Especial Reposado Tequila",4,"75.00"
"2014-11-12 00:00:00",2649,"Dubuque","Proximo","Jose Cuervo Especial Reposado Tequila",3,"91.14"
"2014-11-12 00:00:00",2835,"Black Hawk","E AND J GALLO WINERY","Familia Camarena Reposado",3,"45.00"
"2014-11-12 00:00:00",2840,"Scott","Jim Beam Brands","Sauza Blanco Silver",3,"40.20"
"2014-11-12 00:00:00",2958,"Polk","Proximo","Jose Cuervo Especial Silver",12,"188.88"
"2014-11-12 00:00:00",2844,"Johnson","Proximo","Jose Cuervo Especial Silver",12,"188.88"
"2014-11-12 00:00:00",2846,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",4,"62.96"
"2014-11-12 00:00:00",2850,"Polk","E AND J GALLO WINERY","Familia Camarena Silver",3,"45.00"
"2014-11-12 00:00:00",2958,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",12,"188.88"
"2014-11-12 00:00:00",2959,"Polk","Proximo","1800 Silver Tequila",3,"69.57"
"2014-11-12 00:00:00",3013,"Davis","Sazerac Co. Inc.","Tortilla Gold Tequila",1,"9.30"
"2014-11-12 00:00:00",3354,"Scott","Luxco-St Louis","Juarez Tequila Silver",6,"121.50"
"2014-11-12 00:00:00",3354,"Scott","Jim Beam Brands","Sauza Blanco Silver",12,"160.80"
"2014-11-12 00:00:00",3354,"Scott","Sazerac Co. Inc.","Tortilla White Tequila",12,"119.52"
"2014-11-12 00:00:00",3354,"Scott","Diageo Americas","Don Julio Anejo Tequila",12,"584.88"
"2014-11-12 00:00:00",3354,"Scott","Luxco-St Louis","Juarez Tequila Gold",24,"249.12"
"2014-11-12 00:00:00",3447,"Woodbury","Proximo","Jose Cuervo Tradicional Reposado Tequila",12,"268.20"
"2014-11-12 00:00:00",3461,"Adair","Brown-Forman Corporation","El Jimador Reposado Tequila",2,"33.46"
"2014-11-12 00:00:00",3461,"Adair","Sazerac North America","Montezuma Gold Tequila",12,"126.36"
"2014-11-12 00:00:00",3465,"Guthrie","Proximo","Jose Cuervo Especial Reposado Tequila",3,"56.25"
"2014-11-12 00:00:00",3495,"Jones","Campari(skyy)","Cabo Wabo Blanco",1,"22.51"
"2014-11-12 00:00:00",3495,"Jones","The Patron Spirits Company","Patron Tequila Silver",1,"40.50"
"2014-11-12 00:00:00",3495,"Jones","Jim Beam Brands","Hornitos Lime Shot",1,"19.68"
"2014-11-12 00:00:00",3495,"Jones","Sazerac Co. Inc.","Tortilla White Tequila",2,"19.92"
"2014-11-12 00:00:00",3495,"Jones","Proximo","Jose Cuervo Especial Reposado Flask",4,"33.00"
"2014-11-12 00:00:00",3524,"Story","Luxco-St Louis","Juarez Tequila Gold",12,"124.56"
"2014-11-12 00:00:00",3565,"Johnson","Proximo","1800 Silver Tequila",4,"53.76"
"2014-11-12 00:00:00",3565,"Johnson","Monsieur Henri Wines Ltd.","Margaritaville Silver Tequila",4,"41.08"
"2014-11-12 00:00:00",3565,"Johnson","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",4,"41.08"
"2014-11-12 00:00:00",3762,"Polk","The Patron Spirits Company","Patron Anejo",1,"46.50"
"2014-11-12 00:00:00",3573,"Wapello","The Patron Spirits Company","Patron Tequila Silver",12,"486.00"
"2014-11-12 00:00:00",3573,"Wapello","Proximo","Jose Cuervo Especial Reposado Tequila",2,"31.48"
"2014-11-12 00:00:00",3573,"Wapello","Proximo","Jose Cuervo Especial Reposado Tequila",12,"225.00"
"2014-11-12 00:00:00",3573,"Wapello","Jim Beam Brands","Hornitos Gold",2,"47.22"
"2014-11-12 00:00:00",3632,"Dubuque","Diageo Americas","Don Julio Blanco Tequila",6,"238.44"
"2014-11-12 00:00:00",3635,"Boone","Proximo","Jose Cuervo Especial Reposado Tequila",12,"225.00"
"2014-11-12 00:00:00",3648,"Buchanan","Luxco-St Louis","Juarez Tequila Gold",2,"19.50"
"2014-11-12 00:00:00",3650,"Ida","Proximo","Jose Cuervo Cinge Mini",1,"17.25"
"2014-11-12 00:00:00",3650,"Ida","Proximo","1800 Reposado Tequila",3,"40.32"
"2014-11-12 00:00:00",3655,"Woodbury","Proximo","1800 Reposado Tequila",2,"46.38"
"2014-11-12 00:00:00",3655,"Woodbury","Jim Beam Brands","Hornitos Gold",2,"39.36"
"2014-11-12 00:00:00",3682,"Kossuth","The Patron Spirits Company","Patron Anejo",12,"558.00"
"2014-11-12 00:00:00",3715,"Scott","Proximo","Jose Cuervo Especial Silver",5,"41.25"
"2014-11-12 00:00:00",3715,"Scott","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-12 00:00:00",3715,"Scott","Proximo","Jose Cuervo Especial Reposado Tequila",5,"78.70"
"2014-11-12 00:00:00",3721,"Winneshiek","Proximo","Jose Cuervo Tradicional Reposado Tequila",12,"268.20"
"2014-11-12 00:00:00",3722,"Woodbury","Proximo","Jose Cuervo Especial Reposado Tequila",6,"182.28"
"2014-11-12 00:00:00",3869,"Johnson","Proximo","Jose Cuervo Especial Silver",12,"225.00"
"2014-11-12 00:00:00",3723,"Monona","Luxco-St Louis","Juarez Tequila Silver",5,"51.90"
"2014-11-12 00:00:00",3723,"Monona","The Patron Spirits Company","Patron Silver Tequila",1,"21.00"
"2014-11-12 00:00:00",3723,"Monona","The Patron Spirits Company","Patron Tequila Silver",1,"40.50"
"2014-11-12 00:00:00",3723,"Monona","Jim Beam Brands","Hornitos Lime Shot",2,"39.36"
"2014-11-12 00:00:00",3723,"Monona","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-12 00:00:00",3723,"Monona","Proximo","Jose Cuervo Especial Reposado Tequila",1,"15.74"
"2014-11-12 00:00:00",3723,"Monona","Proximo","Jose Cuervo Especial Reposado Tequila",7,"131.25"
"2014-11-12 00:00:00",3723,"Monona","E AND J GALLO WINERY","Familia Camarena Reposado",1,"15.00"
"2014-11-12 00:00:00",3723,"Monona","Jim Beam Brands","Hornitos Gold",2,"39.36"
"2014-11-12 00:00:00",3726,"Wapello","Proximo","Jose Cuervo Especial Reposado Tequila",6,"182.28"
"2014-11-12 00:00:00",3726,"Wapello","Luxco-St Louis","Juarez Tequila Gold",12,"117.00"
"2014-11-12 00:00:00",3735,"Buchanan","Proximo","Jose Cuervo Especial Silver",2,"60.76"
"2014-11-12 00:00:00",3735,"Buchanan","Brown-Forman Corporation","El Jimador Anejo Tequila",2,"38.68"
"2014-11-12 00:00:00",3735,"Buchanan","Brown-Forman Corporation","El Jimador Reposado Tequila",2,"33.46"
"2014-11-12 00:00:00",3738,"Dubuque","Proximo","Jose Cuervo Especial Reposado Tequila",2,"37.50"
"2014-11-12 00:00:00",3744,"Dubuque","Jim Beam Brands","Sauza Blue Silver",3,"47.25"
"2014-11-12 00:00:00",3749,"Buena Vista","Proximo","Jose Cuervo Especial Silver",12,"188.88"
"2014-11-12 00:00:00",3757,"Woodbury","Monsieur Henri Wines Ltd.","Margaritaville Silver Tequila",12,"123.24"
"2014-11-12 00:00:00",3762,"Polk","Bacardi U.S.A. Inc.","Cazadores Reposado",1,"22.50"
"2014-11-12 00:00:00",3762,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",2,"9.00"
"2014-11-12 00:00:00",3762,"Polk","Proximo","Jose Cuervo Especial Reposado Flask",2,"16.50"
"2014-11-12 00:00:00",3773,"Linn","The Patron Spirits Company","Patron Tequila Silver",24,"972.00"
"2014-11-12 00:00:00",3773,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",12,"225.00"
"2014-11-12 00:00:00",3773,"Linn","Luxco-St Louis","Juarez Tequila Gold",12,"124.56"
"2014-11-12 00:00:00",3774,"Dubuque","The Patron Spirits Company","Patron Silver Tequila",12,"252.00"
"2014-11-12 00:00:00",3776,"Scott","Proximo","Jose Cuervo Especial Reposado Tequila",12,"225.00"
"2014-11-12 00:00:00",3825,"Polk","Jim Beam Brands","Sauza Gold",1,"27.56"
"2014-11-12 00:00:00",3789,"Mahaska","Proximo","Jose Cuervo Especial Reposado Tequila",12,"188.88"
"2014-11-12 00:00:00",3818,"Marion","Proximo","Jose Cuervo Especial Reposado Flask",24,"198.00"
"2014-11-12 00:00:00",3818,"Marion","Proximo","Jose Cuervo Especial Reposado Tequila",1,"15.74"
"2014-11-12 00:00:00",3818,"Marion","Proximo","Jose Cuervo Especial Reposado Tequila",4,"75.00"
"2014-11-12 00:00:00",3818,"Marion","Jim Beam Brands","Sauza Gold",1,"13.40"
"2014-11-12 00:00:00",3818,"Marion","Jim Beam Brands","Hornitos Gold",1,"23.61"
"2014-11-12 00:00:00",3819,"Winneshiek","Proximo","1800 Silver Tequila",1,"23.19"
"2014-11-12 00:00:00",3819,"Winneshiek","Heaven Hill Distilleries Inc.","Lunazul Reposado",2,"28.26"
"2014-11-12 00:00:00",3819,"Winneshiek","Sazerac North America","Montezuma Gold Tequila",1,"10.53"
"2014-11-12 00:00:00",3820,"Woodbury","Brown-Forman Corporation","Herradura Gold Reposado 6pak",6,"212.22"
"2014-11-12 00:00:00",3820,"Woodbury","Diageo Americas","Don Julio Blanco Tequila",6,"238.44"
"2014-11-12 00:00:00",3820,"Woodbury","Jim Beam Brands","Sauza 901 Silver",6,"141.66"
"2014-11-12 00:00:00",3820,"Woodbury","The Patron Spirits Company","Patron Tequila Silver",12,"486.00"
"2014-11-12 00:00:00",3820,"Woodbury","Jim Beam Brands","Sauza Blue Silver",12,"189.00"
"2014-11-12 00:00:00",3820,"Woodbury","Diageo Americas","Don Julio Reposado",6,"260.94"
"2014-11-12 00:00:00",3820,"Woodbury","Proximo","Jose Cuervo Especial Reposado Tequila",36,"675.00"
"2014-11-12 00:00:00",3820,"Woodbury","Proximo","1800 Reposado",6,"139.14"
